Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CC5CA,2019.09,4587.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC5CA,2019.12,5252.434,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC5CA,2020.03,4501.587,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC5CA,2020.06,3275.733,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC5CA,2020.09,3963.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC5CA,2020.12,4563.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC6CA,2016.06,896.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2016.09,916.132,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2016.12,926.353,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2017.03,834.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2017.06,880.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2017.09,933.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2017.12,953.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2018.03,818.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2018.06,895.345,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2018.09,956.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2018.12,923.495,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2019.03,874.952,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2019.06,944.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2019.09,955.735,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2019.12,944.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2020.03,860.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2020.06,723.382,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2020.09,1033.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC6CA,2020.12,1024.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2016.06,2432.778,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2016.09,2498.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2016.12,2499.28,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2017.03,2362.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2017.06,2677.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2017.09,2745.004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2017.12,2640.204,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2018.03,2520.431,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2018.06,2831.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2018.09,2928.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2018.12,2860.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2019.03,2642.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2019.06,2871.895,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2019.09,3041.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2019.12,2916.519,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2020.03,2599.168,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2020.06,2260.46,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2020.09,3070.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC7CA,2020.12,2999.024,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC8CA,2016.06,2816.89,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2016.09,2921.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2016.12,2860.234,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2017.03,2585.31,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2017.06,2946.76,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2017.09,3150.819,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2017.12,3004.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2018.03,2827.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2018.06,3236.153,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2018.09,3337.87,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2018.12,3294.508,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2019.03,2939.344,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2019.06,3121.496,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2019.09,3426.489,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2019.12,3480.549,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2020.03,3038.73,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2020.06,2781.015,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2020.09,3319.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC8CA,2020.12,3484.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC9CA,2016.06,475.38,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2016.09,510.192,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2016.12,553.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2017.03,463.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2017.06,456.87,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2017.09,480.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2017.12,527.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2018.03,465.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2018.06,487.025,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2018.09,493.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2018.12,573.572,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2019.03,489.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2019.06,506.529,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2019.09,574.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2019.12,599.842,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2020.03,507.358,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC9CA,2020.06,422.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Sales (operating income),Furniture and Other Manufacturing,Current prices,Unadjusted,
